"UsageDate,""ResourceGroup"",""SubscriptionName"",""EnrollmentAccountName"",""DepartmentName"",""CostUSD"",""Cost"",""Currency"""
"2022-05-01,""bai_dev"",""Development(fb5326e5-eac0-4172-b3bb-04f1e4199e2b)"",""Rafael Campos"","""",""310.78143516849235"",""310.78142856703545"",""USD"""
"2022-05-01,""bai_devw"",""Development(fb5326e5-eac0-4172-b3bb-04f1e4199e2b)"",""Rafael Campos"","""",""372.78416180276395"",""372.7841745554698"",""USD"""
"2022-05-01,""bai_prod"",""Production(dc4720b5-9d42-4bd0-aab0-8076ebea4e26)"",""Rafael Campos"","""",""300.42747226690085"",""300.4272354009057"",""USD"""
"2022-05-01,""bai_prow"",""Production(dc4720b5-9d42-4bd0-aab0-8076ebea4e26)"",""Rafael Campos"","""",""370.0262903374701"",""370.0263056600122"",""USD"""
"2022-05-01,""banfield-data-science-prod-rg"",""Analytics at Mars Prod(fd43d2cb-5798-4c9b-bf5e-05006585d0cd)"",""Rafael Campos"","""",""0.060772418178453"",""0.060772418178453"",""USD"""
"2022-05-01,""bba-warehouse-dev-rg"",""Analytics at Mars Dev(066fc627-241c-4166-b66f-70f51b9b4b95)"",""Rafael Campos"","""",""0.387636761066332"",""0.387636761066332"",""USD"""
"2022-05-01,""bba-warehouse-prod-rg"",""Analytics at Mars Prod(fd43d2cb-5798-4c9b-bf5e-05006585d0cd)"",""Rafael Campos"","""",""35.21585059993539"",""35.215873214339844"",""USD"""
"2022-05-01,""bf-sc-dev-rg"",""Web Hosting(a2c973ad-1455-4b7a-947b-1369c313d017)"",""Rafael Campos"","""",""1910.2589859249424"",""1910.2589859249424"",""USD"""
"2022-05-01,""bf-sc-dvm-rg"",""Web Hosting(a2c973ad-1455-4b7a-947b-1369c313d017)"",""Rafael Campos"","""",""1835.3060546269392"",""1835.3060546269392"",""USD"""
"2022-05-01,""bf-sc-int-rg"",""Web Hosting(a2c973ad-1455-4b7a-947b-1369c313d017)"",""Rafael Campos"","""",""2859.1955564259756"",""2859.1955564259756"",""USD"""
"2022-05-01,""bf-sc-prod-rg"",""Web Hosting(a2c973ad-1455-4b7a-947b-1369c313d017)"",""Rafael Campos"","""",""9273.524775471087"",""9273.524775471087"",""USD"""
"2022-05-01,""bf-sc-stg-rg"",""Web Hosting(a2c973ad-1455-4b7a-947b-1369c313d017)"",""Rafael Campos"","""",""6249.688989226832"",""6249.688989226832"",""USD"""
"2022-05-01,""bi-broadcasting-migration-w3"",""Production(dc4720b5-9d42-4bd0-aab0-8076ebea4e26)"",""Rafael Campos"","""",""1182.3682473462504"",""1182.3682473462504"",""USD"""
"2022-05-01,""bigid_prod_eu"",""Production(dc4720b5-9d42-4bd0-aab0-8076ebea4e26)"",""Rafael Campos"","""",""1015.5666502642216"",""1015.5671898506986"",""USD"""
"2022-05-01,""bigid_prod_na"",""Production(dc4720b5-9d42-4bd0-aab0-8076ebea4e26)"",""Rafael Campos"","""",""641.1624374896548"",""641.1625149617905"",""USD"""
"2022-05-01,""bl20a-t030"",""SAP Digital Foundation(2bdbdb64-682b-44d2-a5a3-1e6e96126c73)"",""Rafael Campos"","""",""4742.118929121948"",""4742.118511653637"",""USD"""
"2022-05-01,""bl20a-t040"",""SAP Digital Foundation(2bdbdb64-682b-44d2-a5a3-1e6e96126c73)"",""Rafael Campos"","""",""3697.8894666028464"",""3697.8893962039997"",""USD"""
"2022-05-01,""blobservicetrigger"",""AU10503 VCA Development Dev/Test(837b51ec-fdf7-4964-b936-c0061fa1593d)"",""AU10503 Azure Development"",""VCA Development"",""16.17596715723959"",""16.17596715723959"",""USD"""
"2022-05-01,""blueprism-dev"",""Development(fb5326e5-eac0-4172-b3bb-04f1e4199e2b)"",""Rafael Campos"","""",""7.023412379668827"",""7.023412379668827"",""USD"""
"2022-05-01,""blueprism-prod"",""Production(dc4720b5-9d42-4bd0-aab0-8076ebea4e26)"",""Rafael Campos"","""",""18.27429901623763"",""18.27429901623763"",""USD"""
"2022-05-01,""blueprism-test"",""Development(fb5326e5-eac0-4172-b3bb-04f1e4199e2b)"",""Rafael Campos"","""",""37.920404553098905"",""37.920404553098905"",""USD"""
"2022-05-01,""blythwood-rg"",""Linnaeus Group(fa840202-aaf6-4798-9826-beeacb6a9e47)"",""Rafael Campos"","""",""1017.4145104192974"",""1017.4145104192974"",""USD"""
"2022-05-01,""boomi_qa_kv1_rg_westus2"",""AU10512 Azure MVH Dev / Test(3c1ce384-47f8-4ba4-a7b8-86002a4d09fa)"",""AU10512 Mars Vet Health"",""MVH Mars Vet Health"",""0.001628511831525"",""0.001628511831525"",""USD"""
"2022-05-01,""boomi-prod-kv-rg-wus2"",""AU10512 Azure MVH Production(6b64b59f-432d-401e-b552-d855f1e1d2e0)"",""AU10512 Mars Vet Health"",""MVH Mars Vet Health"",""0.001534599222944"",""0.001534599222944"",""USD"""
"2022-05-01,""brand-analytics-dev-rg"",""Analytics at Mars Dev(066fc627-241c-4166-b66f-70f51b9b4b95)"",""Rafael Campos"","""",""0.023347266266807"",""0.023347266266807"",""USD"""
"2022-05-01,""brand-analytics-prod-rg"",""Analytics at Mars Prod(fd43d2cb-5798-4c9b-bf5e-05006585d0cd)"",""Rafael Campos"","""",""0.019186377170005"",""0.019186377170005"",""USD"""
"2022-05-01,""brazil-mw-ir-dev-rg"",""Analytics at Mars Dev 002(0943aa0c-1ab4-4c76-8d56-165c33c17764)"",""Rafael Campos"","""",""1457.898353535887"",""1457.8976592179324"",""USD"""
"2022-05-01,""brazil-pn-rtm-sales-dev-rg"",""Analytics at Mars Dev 002(0943aa0c-1ab4-4c76-8d56-165c33c17764)"",""Rafael Campos"","""",""112.674585908213"",""112.674585908213"",""USD"""
"2022-05-01,""brazil-pn-rtm-sales-prod-rg"",""Analytics at Mars Prod(fd43d2cb-5798-4c9b-bf5e-05006585d0cd)"",""Rafael Campos"","""",""685.6001908565707"",""685.599998993548"",""USD"""
"2022-05-01,""brazil-sales-dev-rg"",""Analytics at Mars Dev(066fc627-241c-4166-b66f-70f51b9b4b95)"",""Rafael Campos"","""",""0.022995110692194"",""0.022995110692194"",""USD"""
"2022-05-01,""build-agents-rg"",""AU10530 Project Voyager Sandbox(1f078f16-c6e6-497a-b28e-fc622f3093ca)"",""AU10503 Azure Development"",""VCA Development"",""1.937603619202405"",""1.937603619202405"",""USD"""
"2022-05-01,""bwonhannanls"",""SAP Digital Foundation(2bdbdb64-682b-44d2-a5a3-1e6e96126c73)"",""Rafael Campos"","""",""262.0675231020647"",""262.0675231020647"",""USD"""
"2022-05-01,""bynder-gateway-brand"",""Digital Workplace Sandbox(a3dd7cf8-6f48-4965-8922-df99b9a63bf2)"",""Rafael Campos"","""",""59.54560563552706"",""59.54560563552706"",""USD"""
"2022-05-01,""cabweb-prod"",""Production(dc4720b5-9d42-4bd0-aab0-8076ebea4e26)"",""Rafael Campos"","""",""338.85358874798845"",""338.85376026510716"",""USD"""
"2022-05-01,""calisto_dev-rg"",""INTERNET-DMZ(96824035-cd9a-4d5f-b126-bfd6d2dda4b0)"",""Rafael Campos"","""",""63.97951302085553"",""63.97945187363585"",""USD"""
"2022-05-01,""calisto-prod"",""Data Center - HC(670c434e-8e15-4804-9adc-d939cad57a71)"",""Rafael Campos"","""",""556.6936086816553"",""556.6940538215183"",""USD"""
"2022-05-01,""canada-business-perf-dashboard-dev-rg"",""Analytics at Mars Dev(066fc627-241c-4166-b66f-70f51b9b4b95)"",""Rafael Campos"","""",""0.333796719783575"",""0.333796719783575"",""USD"""
"2022-05-01,""canada-business-performance-dashboard-prod-prod-rg"",""Analytics at Mars Prod(fd43d2cb-5798-4c9b-bf5e-05006585d0cd)"",""Rafael Campos"","""",""0.018917500688008"",""0.018917500688008"",""USD"""
"2022-05-01,""canada-mw-epos-reporting-dev-rg"",""Analytics at Mars Dev 002(0943aa0c-1ab4-4c76-8d56-165c33c17764)"",""Rafael Campos"","""",""3.383083554790045"",""3.383082645819212"",""USD"""
"2022-05-01,""canada-mw-epos-reporting-prod-rg"",""Analytics at Mars Prod(fd43d2cb-5798-4c9b-bf5e-05006585d0cd)"",""Rafael Campos"","""",""16.570136591420543"",""16.570129506645166"",""USD"""
"2022-05-01,""canada-rtm-dev-rg"",""Analytics at Mars Dev(066fc627-241c-4166-b66f-70f51b9b4b95)"",""Rafael Campos"","""",""0.023100103742272"",""0.023100103742272"",""USD"""
"2022-05-01,""canada-rtm-prod-rg"",""Analytics at Mars Prod(fd43d2cb-5798-4c9b-bf5e-05006585d0cd)"",""Rafael Campos"","""",""22.29866674813519"",""22.298656987978358"",""USD"""
"2022-05-01,""canary-dns"",""Enterprise Cloud Sandbox(f50640b5-6215-4e74-9726-afdda1b2b983)"",""Rafael Campos"","""",""13.246077127306702"",""13.246077127306702"",""USD"""
"2022-05-01,""canary-mgmt"",""Management(24ba9412-9ed7-4d00-b2d6-bee32ad73fd2)"",""Osman Queiroz"","""",""0.000239578130722"",""0.000239578130722"",""USD"""
"2022-05-01,""capex-alpha-finance-dev-rg"",""Analytics at Mars Dev 002(0943aa0c-1ab4-4c76-8d56-165c33c17764)"",""Rafael Campos"","""",""178.19185332818543"",""178.19174044969924"",""USD"""
"2022-05-01,""carloslimarg"",""Enterprise Cloud Sandbox(f50640b5-6215-4e74-9726-afdda1b2b983)"",""Rafael Campos"","""",""75.78217671158555"",""75.78217671158555"",""USD"""
"2022-05-01,""cash-fx-forecasting-dev-rg"",""Analytics at Mars Dev 002(0943aa0c-1ab4-4c76-8d56-165c33c17764)"",""Rafael Campos"","""",""94.42115534095905"",""94.42112487777382"",""USD"""
"2022-05-01,""cash-fx-forecasting-prod-rg"",""Analytics at Mars Prod(fd43d2cb-5798-4c9b-bf5e-05006585d0cd)"",""Rafael Campos"","""",""259.6491986558947"",""259.6485395238113"",""USD"""
"2022-05-01,""cassius-itext-prod-rg"",""PaaS Production(19064a8b-d7fd-4b64-bf26-578ac7ee1234)"",""Rafael Campos"","""",""316.1973210510793"",""316.1973210510793"",""USD"""
"2022-05-01,""catdroomiot"",""Next Gen Tech Development(2630c4b9-c627-494d-8a87-a5002e5e7f8e)"",""Rafael Campos"","""",""62.04839561648931"",""62.04839561648931"",""USD"""
"2022-05-01,""category-insight-prod-rg"",""Analytics at Mars Prod(fd43d2cb-5798-4c9b-bf5e-05006585d0cd)"",""Rafael Campos"","""",""0.096713161068249"",""0.096713161068249"",""USD"""
"2022-05-01,""central-us-storage"",""CommVault(ed7649b0-c56d-45c1-829b-f18d7d436158)"",""Rafael Campos"","""",""5.719042718982275"",""5.719042718982275"",""USD"""
"2022-05-01,""cesartest"",""IDSS(d0291f4f-ac4f-4aec-8c97-7c6d6805ef46)"",""MARSAZURE ADMIN"","""",""0.001672875804036"",""0.001672875804036"",""USD"""
"2022-05-01,""cgi_itfeedbackapp"",""Digital Capabilities Sandbox(9aa002ae-9916-4c3e-a9dd-12c8c07a70cc)"",""Rafael Campos"","""",""0.01142207748213"",""0.01142207748213"",""USD"""
"2022-05-01,""channuresourcegroup"",""Enterprise Architecture Sandbox(31ba4645-bf5d-462f-8fad-ab739ad2502a)"",""Rafael Campos"","""",""799.6174584863151"",""799.6174584863151"",""USD"""
"2022-05-01,""china-escort-dev-rg"",""Analytics at Mars Dev 002(0943aa0c-1ab4-4c76-8d56-165c33c17764)"",""Rafael Campos"","""",""0.013389147989277"",""0.013389147989277"",""USD"""
"2022-05-01,""china-sky-eye-dev-rg"",""Analytics at Mars Dev(066fc627-241c-4166-b66f-70f51b9b4b95)"",""Rafael Campos"","""",""1356.4113021286196"",""1356.4123779505783"",""USD"""
"2022-05-01,""china-sky-eye-prod-prod-rg"",""Analytics at Mars Prod(fd43d2cb-5798-4c9b-bf5e-05006585d0cd)"",""Rafael Campos"","""",""4050.817293269974"",""4050.8195610088956"",""USD"""
"2022-05-01,""chinatpmworkflow-poc"",""Enterprise Architecture Sandbox(31ba4645-bf5d-462f-8fad-ab739ad2502a)"",""Rafael Campos"","""",""16.16227423448311"",""16.16227423448311"",""USD"""
"2022-05-01,""chris-migration-dev"",""Development(fb5326e5-eac0-4172-b3bb-04f1e4199e2b)"",""Rafael Campos"","""",""0.001898481613407"",""0.001898481613407"",""USD"""
"2022-05-01,""chunksize"",""Next Gen Tech Development(2630c4b9-c627-494d-8a87-a5002e5e7f8e)"",""Rafael Campos"","""",""25.43872753537604"",""25.43872753537604"",""USD"""
"2022-05-01,""citrix-sub02-rg1"",""VDI-DMZ Desktops 02(ab260633-5999-4ffa-9c3a-b461cbe8a045)"",""Rafael Campos"","""",""3305.1581899666735"",""3305.159424567917"",""USD"""
"2022-05-01,""citrix-sub02-rg2"",""VDI-DMZ Desktops 02(ab260633-5999-4ffa-9c3a-b461cbe8a045)"",""Rafael Campos"","""",""3229.0329446009423"",""3229.034174361716"",""USD"""
"2022-05-01,""citrix-sub03-rg1"",""VDI-DMZ Desktops 03(c414684e-2148-42ec-9209-b344408c67d4)"",""Rafael Campos"","""",""1750.8681871516608"",""1750.8685811949842"",""USD"""
"2022-05-01,""citrix-sub03-rg2"",""VDI-DMZ Desktops 03(c414684e-2148-42ec-9209-b344408c67d4)"",""Rafael Campos"","""",""2204.38545630902"",""2204.385979753528"",""USD"""
"2022-05-01,""citrix-sub04-rg1"",""VDI-DMZ Desktops 04(baf8fc54-5e25-46cc-8072-68f43b7f9ef4)"",""Rafael Campos"","""",""3218.440675475324"",""3218.441737221558"",""USD"""
"2022-05-01,""citrix-sub04-rg2"",""VDI-DMZ Desktops 04(baf8fc54-5e25-46cc-8072-68f43b7f9ef4)"",""Rafael Campos"","""",""4483.639789248175"",""4483.6410639524765"",""USD"""
"2022-05-01,""citrix-sub05-rg1"",""VDI-DMZ Desktops 05(3827759e-b607-402d-9561-0c1e548fb630)"",""Rafael Campos"","""",""1524.9908643179324"",""1524.996026870873"",""USD"""
"2022-05-01,""citrix-sub05-rg2"",""VDI-DMZ Desktops 05(3827759e-b607-402d-9561-0c1e548fb630)"",""Rafael Campos"","""",""1302.026767333953"",""1302.0308648184885"",""USD"""
"2022-05-01,""citrix-sub06-rg1"",""VDI-DMZ Desktops 06(d654ff16-d21d-4680-b4cb-d498ee410a44)"",""Rafael Campos"","""",""1548.0406062982593"",""1548.0421589451246"",""USD"""
"2022-05-01,""citrix-sub06-rg2"",""VDI-DMZ Desktops 06(d654ff16-d21d-4680-b4cb-d498ee410a44)"",""Rafael Campos"","""",""2224.7583553859445"",""2224.760869885178"",""USD"""
"2022-05-01,""citrix-sub07-rg1"",""VDI-DMZ Desktops 07(5afb9cc1-488f-4ecf-8c62-d99a27ebb3ff)"",""Rafael Campos"","""",""2138.5127002000127"",""2138.515201720692"",""USD"""
"2022-05-01,""citrix-sub07-rg2"",""VDI-DMZ Desktops 07(5afb9cc1-488f-4ecf-8c62-d99a27ebb3ff)"",""Rafael Campos"","""",""2054.77758180634"",""2054.7803220950364"",""USD"""
"2022-05-01,""citrix-sub08-rg1"",""VDI-DMZ Desktops 08(a6224de3-a55f-4b66-8b20-531c381ce632)"",""Rafael Campos"","""",""2938.124836367255"",""2938.1291524433877"",""USD"""
"2022-05-01,""citrix-sub08-rg2"",""VDI-DMZ Desktops 08(a6224de3-a55f-4b66-8b20-531c381ce632)"",""Rafael Campos"","""",""1774.6290306235894"",""1774.6335549864618"",""USD"""
"2022-05-01,""citrix-sub09-rg1"",""VDI-DMZ Desktops 09(eccecd82-1354-4146-aca8-27053030fcc9)"",""Rafael Campos"","""",""1814.587582566784"",""1814.5900351558064"",""USD"""
"2022-05-01,""citrix-sub09-rg2"",""VDI-DMZ Desktops 09(eccecd82-1354-4146-aca8-27053030fcc9)"",""Rafael Campos"","""",""2712.0699132117825"",""2712.0738269079548"",""USD"""
"2022-05-01,""citrix-sub10-rg1"",""VDI-DMZ Desktops 10(887179ee-37b0-4b05-9616-3557d8a5b452)"",""Rafael Campos"","""",""1605.4435390493375"",""1605.4450014574202"",""USD"""
"2022-05-01,""citrix-sub11-rg1"",""VDI-DMZ Desktops 11(c10031cb-6d6b-4bd5-8fb0-b1b2c3210fdf)"",""Rafael Campos"","""",""2551.1760260875913"",""2551.184605050722"",""USD"""
"2022-05-01,""citrix-sub11-rg2"",""VDI-DMZ Desktops 11(c10031cb-6d6b-4bd5-8fb0-b1b2c3210fdf)"",""Rafael Campos"","""",""258.32611570976286"",""258.32625518349937"",""USD"""
"2022-05-01,""citrix-xd-00059cea-5ec5-4cbd-8eec-4c2a658edcb0-o7yn4"",""VDI-DMZ Desktops 03(c414684e-2148-42ec-9209-b344408c67d4)"",""Rafael Campos"","""",""1134.232851508508"",""1134.2329480785072"",""USD"""
"2022-05-01,""citrix-xd-00059cea-5ec5-4cbd-8eec-4c2a658edcb0-v8vh1"",""VDI-DMZ Desktops 03(c414684e-2148-42ec-9209-b344408c67d4)"",""Rafael Campos"","""",""4362.498164588093"",""4362.498898245003"",""USD"""
"2022-05-01,""citrix-xd-00b9fa9c-1a25-45ae-adde-b4156084d5ee-7yike"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""3.750208535166242"",""3.750208535166242"",""USD"""
"2022-05-01,""citrix-xd-04caa047-0250-42fa-bb1c-749d7b9133e4-6tzef"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""923.7409288953174"",""923.7419630438982"",""USD"""
"2022-05-01,""citrix-xd-04caa047-0250-42fa-bb1c-749d7b9133e4-b59js"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""1835.5000052086616"",""1835.5020186020524"",""USD"""
"2022-05-01,""citrix-xd-04caa047-0250-42fa-bb1c-749d7b9133e4-qfhzu"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""65.94919758285904"",""65.94924864215167"",""USD"""
"2022-05-01,""citrix-xd-1eb1b6f0-9a33-4635-9ae4-10e90ca9cdcc-1gbmn"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""1.564451037638095"",""1.564451037638095"",""USD"""
"2022-05-01,""citrix-xd-2728b951-7b52-47b6-bf52-29f782e38e07-4zzli"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""1.204782232542554"",""1.204782232542554"",""USD"""
"2022-05-01,""citrix-xd-280c4835-c890-4fb6-949c-cb1b767f28ca-yh3va"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""0.876079990304155"",""0.876079990304155"",""USD"""
"2022-05-01,""citrix-xd-2bcbde25-2ef8-4077-9d8b-f11a8a7e0347-19fah"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""13619.443346299822"",""13619.443346299822"",""USD"""
"2022-05-01,""citrix-xd-2bcbde25-2ef8-4077-9d8b-f11a8a7e0347-qaokj"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""11361.983685384304"",""11361.983685384304"",""USD"""
"2022-05-01,""citrix-xd-2c8a623f-31ca-4c4d-ae6e-092070db6380-4droj"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""1.563846064453394"",""1.563846064453394"",""USD"""
"2022-05-01,""citrix-xd-2ca76265-8a64-4743-aec2-679191b91e43-sjxba"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""0.835739101872475"",""0.835739101872475"",""USD"""
"2022-05-01,""citrix-xd-2cd6d6c8-7fea-4dfb-a919-b9abcdf908de-kbx46"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""57.84066986376534"",""57.84066986376534"",""USD"""
"2022-05-01,""citrix-xd-36ccbf15-332b-47be-b3dc-edd7534acc6c-otkwn"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""3.619635692039162"",""3.619635692039162"",""USD"""
"2022-05-01,""citrix-xd-3a890f0b-edfd-4d54-8414-bb51522d75a5-34u8i"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""3.749601755242685"",""3.749601755242685"",""USD"""
"2022-05-01,""citrix-xd-3b1b5565-50b6-482a-9864-c139f8e9774b-ljfhr"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""27.31475793925025"",""27.31475793925025"",""USD"""
"2022-05-01,""citrix-xd-3e9ca29a-6b4a-4cc4-b9f2-d8d5de1d1147-bfjwt"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""0.363190249138623"",""0.363190249138623"",""USD"""
"2022-05-01,""citrix-xd-3e9ca29a-6b4a-4cc4-b9f2-d8d5de1d1147-ffpfm"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""4.134331844228835"",""4.134331844228835"",""USD"""
"2022-05-01,""citrix-xd-41b64bcd-0b96-445a-b97d-e1fa1fe8585a-7g2wd"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""709.4045161333121"",""709.4068215502384"",""USD"""
"2022-05-01,""citrix-xd-41b64bcd-0b96-445a-b97d-e1fa1fe8585a-iv7xf"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""986.6642524928694"",""986.6673012980854"",""USD"""
"2022-05-01,""citrix-xd-41b64bcd-0b96-445a-b97d-e1fa1fe8585a-l06kl"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""213.77667254278538"",""213.77728146052735"",""USD"""
"2022-05-01,""citrix-xd-4ca2cfe4-23dc-4e50-974c-cc75c56c44a9-7nkkn"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""4.046803700336413"",""4.046803700336413"",""USD"""
"2022-05-01,""citrix-xd-4ca2cfe4-23dc-4e50-974c-cc75c56c44a9-z7lwf"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""6.840043158024571"",""6.840043158024571"",""USD"""
"2022-05-01,""citrix-xd-53284b2d-d452-45d2-bf8b-665a4f08a94a-hxq2q"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""547.3176986500858"",""547.3197669790632"",""USD"""
"2022-05-01,""citrix-xd-5e5bfd1a-d79f-40e5-8a7f-c3065dda72e8-82a4l"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""0.695451415174362"",""0.695451415174362"",""USD"""
"2022-05-01,""citrix-xd-5e5bfd1a-d79f-40e5-8a7f-c3065dda72e8-ky80f"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""4.220847867058749"",""4.220847867058749"",""USD"""
"2022-05-01,""citrix-xd-6047748f-1424-4456-84db-54bd14226ab3-46rei"",""VDI-DMZ Desktops 12(10a98933-021e-419e-b672-a7616fe0ac6d)"",""Hudson Bezerra"","""",""1826.514764778246"",""1826.514764778246"",""USD"""
"2022-05-01,""citrix-xd-6354728a-40ef-4f3e-af45-5ffd2790756c-0f3tr"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""10.10110623095127"",""10.10110623095127"",""USD"""
"2022-05-01,""citrix-xd-6354728a-40ef-4f3e-af45-5ffd2790756c-56lfb"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""302.0508853102683"",""302.0512468117025"",""USD"""
"2022-05-01,""citrix-xd-6354728a-40ef-4f3e-af45-5ffd2790756c-ad69m"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""1505.6236534362863"",""1505.6252393810748"",""USD"""
"2022-05-01,""citrix-xd-6354728a-40ef-4f3e-af45-5ffd2790756c-r970u"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""96.73487619665063"",""96.7349461017104"",""USD"""
"2022-05-01,""citrix-xd-64aaef15-f602-4fba-a5a3-4cfab302947c-shf12"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""1.288169747727301"",""1.288169747727301"",""USD"""
"2022-05-01,""citrix-xd-6795bdfe-5ea4-4694-b72c-c584390ce06e-8t7wg"",""VDI-DMZ Desktops 07(5afb9cc1-488f-4ecf-8c62-d99a27ebb3ff)"",""Rafael Campos"","""",""3216.6488475582555"",""3216.6513682021227"",""USD"""
"2022-05-01,""citrix-xd-6795bdfe-5ea4-4694-b72c-c584390ce06e-p7kqh"",""VDI-DMZ Desktops 07(5afb9cc1-488f-4ecf-8c62-d99a27ebb3ff)"",""Rafael Campos"","""",""467.8689724795317"",""467.8694624098969"",""USD"""
"2022-05-01,""citrix-xd-75941e27-14d3-403c-b0a7-03f44ed4a0b4-ivh9w"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""1.897748105642922"",""1.897748105642922"",""USD"""
"2022-05-01,""citrix-xd-78dd5e7c-ebd5-4305-85c9-766f3d36cb92-k6e1g"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""3507.1134762386087"",""3507.1166910062902"",""USD"""
"2022-05-01,""citrix-xd-7afa8f4f-65e9-4ce0-80e6-9bc7b7e78320-8g7ry"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""2.026510799492759"",""2.026510799492759"",""USD"""
"2022-05-01,""citrix-xd-7fe95321-14ac-4614-bdad-e369792f3fcf-3zspx"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""667.1813173505562"",""667.1833272404579"",""USD"""
"2022-05-01,""citrix-xd-7fe95321-14ac-4614-bdad-e369792f3fcf-9abzz"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""532.9474102446737"",""532.949260694534"",""USD"""
"2022-05-01,""citrix-xd-7fe95321-14ac-4614-bdad-e369792f3fcf-a7uhl"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""1875.1121162359734"",""1875.1186185514398"",""USD"""
"2022-05-01,""citrix-xd-80d7d098-fcc5-494e-b525-e4c537c830b9-ail42"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""9.283494289898423"",""9.283494289898423"",""USD"""
"2022-05-01,""citrix-xd-80d7d098-fcc5-494e-b525-e4c537c830b9-ts7jq"",""VDI-DMZ Management(9e07d2d3-0477-4a51-a0c3-3343f74394e2)"",""Rafael Campos"","""",""0.013694144915977"",""0.013694144915977"",""USD"""
